The tokenizer class you load from this checkpoint is not the same type as the class this function is called from. It may result in unexpected tokenization. 
The tokenizer class you load from this checkpoint is 'PreTrainedTokenizerFast'. 
The class this function is called from is 'LlamaTokenizerFast'.
You are using the default legacy behaviour of the <class 'transformers.models.llama.tokenization_llama_fast.LlamaTokenizerFast'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565 - if you loaded a llama tokenizer from a GGUF file you can ignore this message.
Token indices sequence length is longer than the specified maximum sequence length for this model (252852 > 2048). Running this sequence through the model will result in indexing errors
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/transformers/modeling_utils.py:4713: FutureWarning: `_is_quantized_training_enabled` is going to be deprecated in transformers 4.39.0. Please use `model.hf_quantizer.is_trainable` instead
  warnings.warn(
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
 (Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s]The attention layers in this model are transitioning from computing the RoPE embeddings internally through `position_ids` (2D tensor with the indexes of the tokens), to using externally computed `position_embeddings` (Tuple of tensors, containing cos and sin). In v4.46 `position_ids` will be removed and `position_embeddings` will be mandatory.
 (Eval) Layers:   6%|▋         | 1/16 [00:00<00:02,  5.95it/s] (Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01, 11.05it/s] (Eval) Layers:  31%|███▏      | 5/16 [00:00<00:00, 13.45it/s] (Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 14.51it/s] (Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 15.04it/s] (Eval) Layers:  69%|██████▉   | 11/16 [00:00<00:00, 15.41it/s] (Eval) Layers:  81%|████████▏ | 13/16 [00:00<00:00, 15.42it/s] (Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00, 15.11it/s] (Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 14.26it/s]
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702453.7808259, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.8.mlp.down_proj", "step": 7424}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702454.551014, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.8.mlp.down_proj", "step": 7552}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702455.3217099, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.8.mlp.down_proj", "step": 7680}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702456.0899827, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.8.mlp.down_proj", "step": 7808}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702456.858132, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.8.mlp.down_proj", "step": 7936}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702457.6299417, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.8.mlp.down_proj", "step": 8064}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702458.45617, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.8.mlp.down_proj", "step": 8192}
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702458.514694, "cuda_visible_devices": "1", "allocated_gib": 2.864959239959717, "reserved_gib": 2.939453125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.8.mlp.down_proj", "step": 512}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01, 13.75it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 15.83it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 16.29it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 16.50it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 15.53it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 15.20it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:00<00:00, 14.38it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 14.15it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 14.87it/s]
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702460.7445908, "cuda_visible_devices": "1", "allocated_gib": 0.6232218742370605, "reserved_gib": 2.236328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.8.mlp.down_proj", "step": 2048}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01, 10.71it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:01, 11.17it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 11.57it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 11.19it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00,  9.94it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:01<00:00, 10.15it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:01<00:00, 10.17it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 10.03it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 10.35it/s]
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702463.516912, "cuda_visible_devices": "1", "allocated_gib": 0.685737133026123, "reserved_gib": 2.310546875, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.8.mlp.down_proj", "step": 8192}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:   6%|▋         | 1/16 [00:00<00:01,  9.99it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01,  9.86it/s](Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01,  9.77it/s](Eval) Layers:  31%|███▏      | 5/16 [00:00<00:01, 10.07it/s](Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 10.66it/s](Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 10.71it/s](Eval) Layers:  69%|██████▉   | 11/16 [00:01<00:00, 10.48it/s](Eval) Layers:  81%|████████▏ | 13/16 [00:01<00:00, 10.38it/s](Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00, 10.11it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 10.26it/s]
{"stage": "sequential-module-completed", "pid": 3709002, "time": 1789702466.6209376, "cuda_visible_devices": "1", "allocated_gib": 0.7482523918151855, "reserved_gib": 2.373046875, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.8.mlp.down_proj", "completed": 9, "total": 16, "selected_train_nll": 6.505259512894083, "elapsed_seconds": 434.28376397199463}
{"stage": "sequential-round-fit", "pid": 3709002, "time": 1789702468.7060091, "cuda_visible_devices": "1", "allocated_gib": 2.864959239959717, "reserved_gib": 3.36328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "fit_rows": 49152, "heldout_rows": 16384}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702469.8035405, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 128}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702470.5804431, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 256}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702471.3580935, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 384}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702472.2049384, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 512}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702472.9834106, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 640}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702473.762774, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 768}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702474.5388873, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 896}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702475.3100655, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 1024}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702476.0862472, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 1152}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702476.8603516, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 1280}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702477.6378033, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 1408}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702478.415603, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 1536}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702479.1870332, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 1664}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702479.9644933, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 1792}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702480.740377, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 1920}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702481.5787182, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 2048}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702482.3553195, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 2176}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702483.1310213, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 2304}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702483.9057374, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 2432}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702484.6851273, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 2560}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702485.4602985, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 2688}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702486.2336504, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 2816}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702487.0032694, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 2944}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702487.7810237, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 3072}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702488.5545218, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 3200}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702489.3296824, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 3328}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702490.109168, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 3456}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702490.8833418, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 3584}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702491.6589582, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 3712}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702492.4357216, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 3840}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702493.212394, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 3968}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702493.9878778, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 4096}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702494.7633495, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 4224}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702495.5381393, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 4352}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702496.3165553, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 4480}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702497.0905392, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 4608}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702497.8658438, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 4736}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702498.6386194, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 4864}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702499.411166, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 4992}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702500.1827376, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 5120}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702500.9538772, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 5248}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702501.7254097, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 5376}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702502.5009482, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.9.mlp.down_proj", "step": 5504}
